county,yearG3,sex,raceCode,CAUSE,Ndeaths,Level,pop,rateSE,aRate,LCI,UCI,aSE,bestRate,bestSE,lowRace,rateRatio,Ztest,pValue,pMark
Sacramento,2016-2018,Total,White-NH,C99,1075,lev2,2080830,1.57568,34.9609,32.8475,37.2134,1.09494,15.7317,1.47932,Asian-NH,2.2,10.448058278457866,0,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,D01,504,lev2,2080830,1.07889,16.4634,15.0186,18.0498,0.753968,11.3546,1.2428,Asian-NH,1.4,3.5145290707896577,2.2026722548451616e-4,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,D02,289,lev2,2080830,0.81698,9.68614,8.56394,10.9545,0.590126,7.56115,1.01073,Asian-NH,1.3,1.8156182199356437,0.03471447836915509,No Difference
Sacramento,2016-2018,Total,White-NH,D03,22,lev2,2080830,0.22541,0.733058,0.452255,1.18138,0.160963,0.733058,0.160963,White-NH,1,0,0.5,Lowest
Sacramento,2016-2018,Total,White-NH,D04,172,lev2,2080830,0.63027,6.65507,5.64581,7.82494,0.536099,3.91652,0.691586,Hisp,1.7,3.129631769487235,8.751277674414748e-4,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,D05,2688,lev2,2080830,2.49159,83.4736,80.3084,86.7719,1.63039,42.5724,2.42042,Asian-NH,2,14.015313265529132,0,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,D06,604,lev2,2080830,1.18109,20.7144,19.0454,22.5278,0.869294,8.41735,1.10525,Asian-NH,2.5,8.745208906479094,0,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,D09,396,lev2,2080830,0.956336,12.6871,11.4428,14.072,0.651183,7.61565,1.18478,Hisp,1.7,3.7512377449980163,8.798187304392968e-5,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,D10,314,lev2,2080830,0.851584,10.0224,8.9203,11.2659,0.578598,10.0224,0.578598,White-NH,1,0,0.5,Lowest
Sacramento,2016-2018,Total,White-NH,D11,452,lev2,2080830,1.02172,15.8258,14.3393,17.4606,0.777026,7.50521,1.03242,Asian-NH,2.1,6.439320494431988,6.000477892342815e-11,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,D12,65,lev2,2080830,0.387453,3.1375,2.37734,4.08297,0.414972,3.1375,0.414972,White-NH,1,0,0.5,Lowest
Sacramento,2016-2018,Total,White-NH,D66,1403,lev2,2080830,1.80008,45.7687,43.3642,48.3109,1.24324,12.332,1.58761,Hisp,3.7,16.58179899056939,0,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,D67,30,lev2,2080830,0.263223,1.05399,0.694595,1.58147,0.202835,1.05399,0.202835,White-NH,1,0,0.5,Lowest
Sacramento,2016-2018,Total,White-NH,D68,502,lev2,2080830,1.07675,16.5049,15.0616,18.0895,0.753126,10.2195,1.19967,Asian-NH,1.6,4.437347256686294,4.55371522400938e-6,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,D99,431,lev2,2080830,0.997703,13.866,12.5606,15.3119,0.682395,8.72353,1.09084,Asian-NH,1.6,3.9966372746129064,3.212431557386708e-5,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,E01,1118,lev2,2080830,1.60688,43.5872,40.9356,46.3942,1.37397,25.7155,1.91292,Asian-NH,1.7,7.588126658969162,1.6209256159527285e-14,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,E02,386,lev2,2080830,0.944183,16.6276,14.9352,18.4846,0.886518,5.50202,1.08542,Black-NH,3,7.938643676166965,9.992007221626409e-16,Sig. Higher (p<.01)
Sacramento,2016-2018,Total,White-NH,E03,73,lev2,2080830,0.410605,3.58416,2.78403,4.56478,0.434185,3.58416,0.434185,White-NH,1,0,0.5,Lowest
Sacramento,2016-2018,Total,White-NH,Z01,192,lev2,2080830,0.665907,7.7621,6.64447,9.04331,0.592374,6.10734,0.887128,Hisp,1.3,1.5512521078653725,0.060420639547220545,No Difference
San Benito,2016-2018,Total,Hisp,C01,24,lev2,103920,4.71421,33.4236,20.9463,51.5465,7.126,33.4236,7.126,Hisp,1,0,0.5,Lowest
San Benito,2016-2018,Total,Hisp,C02,41,lev2,103920,6.16162,58.4718,41.4165,81.0379,9.46198,58.4718,9.46198,Hisp,1,0,0.5,Lowest
San Benito,2016-2018,Total,Hisp,C03,28,lev2,103920,5.09192,36.8938,24.2429,54.9378,7.14485,36.0039,6.01012,White-NH,1,0.09531398506493981,0.4620327173758141,No Difference
San Benito,2016-2018,Total,Hisp,D05,23,lev2,103920,4.61495,37.5782,23.5789,57.4887,7.99294,37.5782,7.99294,Hisp,1,0,0.5,Lowest
San Benito,2016-2018,Total,Hisp,E01,36,lev2,103920,5.7737,38.8035,26.6161,56.0662,6.81331,38.8035,6.81331,Hisp,1,0,0.5,Lowest
San Benito,2016-2018,Total,White-NH,B07,39,lev2,65018.9,9.60489,41.4509,29.2169,59.5123,6.79519,41.4509,6.79519,White-NH,1,0,0.5,Lowest
San Benito,2016-2018,Total,White-NH,C02,68,lev2,65018.9,12.6828,70.524,54.5106,92.0534,8.69992,58.4718,9.46198,Hisp,1.2,0.9376442155016204,0.17421364034429931,No Difference
San Benito,2016-2018,Total,White-NH,C03,37,lev2,65018.9,9.35537,36.0039,25.2013,52.5608,6.01012,36.0039,6.01012,White-NH,1,0,0.5,Lowest
San Benito,2016-2018,Total,White-NH,C05,23,lev2,65018.9,7.37606,23.7225,14.9136,38.6331,5.02719,23.7225,5.02719,White-NH,1,0,0.5,Lowest
San Benito,2016-2018,Total,White-NH,C99,24,lev2,65018.9,7.5347,24.0259,15.2898,38.8093,4.97135,24.0259,4.97135,White-NH,1,0,0.5,Lowest
San Benito,2016-2018,Total,White-NH,D05,48,lev2,65018.9,10.6557,48.54,35.677,67.0302,7.07335,37.5782,7.99294,Hisp,1.3,1.027029898098962,0.15220319296787932,No Difference
San Benito,2016-2018,Total,White-NH,D66,40,lev2,65018.9,9.72725,40.5453,28.7968,58.0384,6.51367,40.5453,6.51367,White-NH,1,0,0.5,Lowest
San Benito,2016-2018,Total,White-NH,E01,45,lev2,65018.9,10.3173,69.5152,49.3643,96.3565,11.1726,38.8035,6.81331,Hisp,1.8,2.3468799223485886,0.009465677375482873,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,AIAN-NH,C02,33,lev2,28168.4,20.3937,107.041,72.7567,155.365,19.2081,64.6311,4.03557,Asian-NH,1.7,2.1607438786335447,0.015357564703074145,No Difference
San Bernardino,2016-2018,Total,Asian-NH,A07,54,lev2,384466,1.91134,14.037,10.5055,18.4842,1.93353,13.2287,0.89355,Hisp,1.1,0.3794806462886423,0.35216548673418435,No Difference
San Bernardino,2016-2018,Total,Asian-NH,A99,26,lev2,384466,1.32626,6.44198,4.17531,9.63678,1.2843,6.44198,1.2843,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,B03,30,lev2,384466,1.42463,6.68213,4.45421,9.80207,1.25399,2.36123,0.298443,White-NH,2.8,3.3520949591530425,4.0101252120583464e-4,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Asian-NH,B04,72,lev2,384466,2.20703,16.2582,12.6391,20.7372,1.96346,11.9531,0.803085,Hisp,1.4,2.02941638843112,0.02120794863522235,No Difference
San Bernardino,2016-2018,Total,Asian-NH,B05,41,lev2,384466,1.66546,8.82918,6.27309,12.2513,1.41704,7.27566,0.489948,White-NH,1.2,1.0361287629714506,0.15007103755933981,No Difference
San Bernardino,2016-2018,Total,Asian-NH,B06,47,lev2,384466,1.78316,10.8506,7.90808,14.6761,1.62139,9.20154,0.713518,Hisp,1.2,0.9309129156682975,0.1759493064683948,No Difference
San Bernardino,2016-2018,Total,Asian-NH,B07,110,lev2,384466,2.72796,24.9601,20.4079,30.3627,2.43982,14.6078,0.935204,Hisp,1.7,3.9619725306958333,3.7166547064093614e-5,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Asian-NH,B09,52,lev2,384466,1.87561,11.1376,8.24608,14.8836,1.58728,9.53445,0.693236,Hisp,1.2,0.9255738468460069,0.17733374501363142,No Difference
San Bernardino,2016-2018,Total,Asian-NH,B10,26,lev2,384466,1.32626,5.27726,3.40971,8.01247,1.05894,4.17051,0.401462,White-NH,1.3,0.9772743472187868,0.16421667472848323,No Difference
San Bernardino,2016-2018,Total,Asian-NH,B12,25,lev2,384466,1.3005,6.32952,4.06762,9.52788,1.28418,6.32952,1.28418,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,B16,23,lev2,384466,1.2474,5.17658,3.23624,8.02567,1.10879,5.17658,1.10879,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,B99,56,lev2,384466,1.94642,13.186,9.88127,17.3768,1.80886,13.186,1.80886,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,C01,94,lev2,384466,2.52177,23.5619,18.9794,29.0308,2.46497,23.5619,2.46497,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,C02,266,lev2,384466,4.24212,64.6311,56.9629,73.1554,4.03557,64.6311,4.03557,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,C03,149,lev2,384466,3.17494,35.2428,29.6992,41.6438,2.94946,35.2428,2.94946,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,C05,46,lev2,384466,1.76409,11.4692,8.35208,15.493,1.71789,11.4692,1.71789,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,C99,63,lev2,384466,2.06449,15.6324,11.952,20.209,2.00479,15.6324,2.00479,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,D01,68,lev2,384466,2.14485,15.9919,12.3485,20.5098,1.97991,15.9919,1.97991,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,D02,27,lev2,384466,1.35152,6.16355,4.00707,9.22683,1.22099,6.16355,1.22099,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,D05,119,lev2,384466,2.83737,32.0973,26.5662,38.5336,2.95571,32.0973,2.95571,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,D06,35,lev2,384466,1.53878,8.68367,5.99828,12.2886,1.49875,8.68367,1.49875,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,D09,28,lev2,384466,1.37632,6.57918,4.32355,9.74633,1.27388,6.57918,1.27388,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,D10,78,lev2,384466,2.29715,18.4306,14.4921,23.2416,2.13091,17.6463,0.790836,White-NH,1,0.3450616138743053,0.3650240253944623,No Difference
San Bernardino,2016-2018,Total,Asian-NH,D11,33,lev2,384466,1.49417,7.35491,5.01609,10.5774,1.30929,7.35491,1.30929,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,D66,61,lev2,384466,2.03145,15.8923,12.1238,20.5711,2.05382,15.8923,2.05382,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,D68,25,lev2,384466,1.3005,6.17577,3.96777,9.31132,1.25366,6.17577,1.25366,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,D99,26,lev2,384466,1.32626,6.0429,3.8945,9.10566,1.21892,6.0429,1.21892,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,E01,71,lev2,384466,2.19165,17.2429,13.3857,21.9883,2.0934,17.2429,2.0934,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Asian-NH,E02,28,lev2,384466,1.37632,7.56092,5.00179,11.0738,1.44301,4.12946,0.908708,Black-NH,1.8,2.012239371553243,0.02209735502070076,No Difference
San Bernardino,2016-2018,Total,Asian-NH,Z01,24,lev2,384466,1.27423,6.0292,3.82425,9.17455,1.25571,6.0292,1.25571,Asian-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Black-NH,A02,25,lev2,536628,0.931744,4.53884,2.89452,7.04481,0.935251,1.2904,0.243302,White-NH,3.5,3.361452031553557,3.876691126976084e-4,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,A07,76,lev2,536628,1.62455,17.3826,13.5061,22.1591,2.10337,13.2287,0.89355,Hisp,1.3,1.8176605497100566,0.0345580154535684,No Difference
San Bernardino,2016-2018,Total,Black-NH,A09,49,lev2,536628,1.30444,8.90786,6.58996,12.0298,1.27263,2.44097,0.401293,White-NH,3.6,4.846290700671294,6.289558002192663e-7,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,A99,55,lev2,536628,1.382,12.6477,9.35851,16.8533,1.80582,6.44198,1.2843,Asian-NH,2,2.8004846350282415,0.0025512968270549052,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,B03,34,lev2,536628,1.08659,7.18974,4.87994,10.3979,1.29452,2.36123,0.298443,White-NH,3,3.6346216084174063,1.3919446103360933e-4,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,B04,77,lev2,536628,1.6352,17.6225,13.6847,22.4681,2.13694,11.9531,0.803085,Hisp,1.5,2.483461747396924,0.0065056153990504795,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,B05,37,lev2,536628,1.13352,7.47141,5.14907,10.677,1.29683,7.27566,0.489948,White-NH,1,0.1412035921216349,0.4438545542036988,No Difference
San Bernardino,2016-2018,Total,Black-NH,B06,66,lev2,536628,1.5139,14.1539,10.7628,18.4293,1.84957,9.20154,0.713518,Hisp,1.5,2.4981297188319416,0.006242524917943193,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,B07,156,lev2,536628,2.3275,36.9308,31.0605,43.6999,3.12478,14.6078,0.935204,Hisp,2.5,6.843922489373727,3.852695940054218e-12,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,B09,96,lev2,536628,1.82584,20.5781,16.4708,25.5512,2.2127,9.53445,0.693236,Hisp,2.2,4.762753074690595,9.548473387521739e-7,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,B10,39,lev2,536628,1.16375,7.89582,5.50668,11.1639,1.33036,4.17051,0.401462,White-NH,1.9,2.680821931026947,0.003672079234605996,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,B12,88,lev2,536628,1.74811,21.4894,17.002,26.9045,2.42429,6.32952,1.28418,Asian-NH,3.4,5.525925085359605,1.6387698642539306e-8,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,B13,21,lev2,536628,0.853957,4.4662,2.67723,7.18894,1.03243,4.35468,0.389346,White-NH,1,0.10106898793078545,0.4597478480012088,No Difference
San Bernardino,2016-2018,Total,Black-NH,B15,21,lev2,536628,0.853957,4.39169,2.63884,7.07002,1.01101,3.78052,0.429987,Hisp,1.2,0.5562922233732618,0.2890055512577949,No Difference
San Bernardino,2016-2018,Total,Black-NH,B16,41,lev2,536628,1.19321,8.72013,6.13226,12.204,1.43818,5.17658,1.10879,Asian-NH,1.7,1.9513174318188573,0.02550964834429459,No Difference
San Bernardino,2016-2018,Total,Black-NH,B17,22,lev2,536628,0.874053,5.10712,3.10259,8.07257,1.15321,4.65147,0.493487,Hisp,1.1,0.3632525449440463,0.3582081196089002,No Difference
San Bernardino,2016-2018,Total,Black-NH,B99,84,lev2,536628,1.70791,18.043,14.1979,22.7611,2.07998,13.186,1.80886,Asian-NH,1.4,1.7620171607584818,0.03903319905070879,No Difference
San Bernardino,2016-2018,Total,Black-NH,C01,300,lev2,536628,3.22766,68.2344,60.297,77.0432,4.17449,23.5619,2.46497,Asian-NH,2.9,9.214753997199761,0,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,C02,505,lev2,536628,4.18767,126.802,115.452,139.056,5.92616,64.6311,4.03557,Asian-NH,2,8.671288545490917,0,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,C03,260,lev2,536628,3.00478,66.7738,58.525,75.9452,4.34701,35.2428,2.94946,Asian-NH,1.9,6.0022788765750335,9.72835700885355e-10,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,C04,67,lev2,536628,1.52533,13.1698,10.0757,17.1062,1.68512,6.75182,0.605219,Hisp,2,3.584446115388529,1.6889714577927872e-4,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,C05,106,lev2,536628,1.91858,26.7191,21.6194,32.7546,2.74016,11.4692,1.71789,Asian-NH,2.3,4.715296240754481,1.206796622410522e-6,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,C99,175,lev2,536628,2.46516,42.6488,36.2488,49.9563,3.39804,15.6324,2.00479,Asian-NH,2.7,6.847640228628008,3.753886090862579e-12,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,D01,185,lev2,536628,2.53462,42.8249,36.5365,50.001,3.33575,15.9919,1.97991,Asian-NH,2.7,6.9173595445793605,2.300715173930712e-12,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,D02,71,lev2,536628,1.5702,15.914,12.2582,20.4618,1.98781,6.16355,1.22099,Asian-NH,2.6,4.179623901578336,1.4599579913676664e-5,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,D04,35,lev2,536628,1.10245,6.52973,4.48315,9.42687,1.14387,4.28061,0.390672,Hisp,1.5,1.8607075853322932,0.03139274104449108,No Difference
San Bernardino,2016-2018,Total,Black-NH,D05,235,lev2,536628,2.85667,76.4708,66.9035,87.0504,5.04399,32.0973,2.95571,Asian-NH,2.4,7.590143771545147,1.5987211554602254e-14,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,D06,79,lev2,536628,1.6563,17.551,13.7018,22.2884,2.08617,8.68367,1.49875,Asian-NH,2,3.4520332656417674,2.781895637377074e-4,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,D09,44,lev2,536628,1.2361,10.1672,7.25303,14.0031,1.61398,6.57918,1.27388,Asian-NH,1.5,1.7450291543855785,0.04048989710981066,No Difference
San Bernardino,2016-2018,Total,Black-NH,D10,169,lev2,536628,2.42253,41.1588,34.8829,48.3418,3.33445,17.6463,0.790836,White-NH,2.3,6.861059522134742,3.4175995367036194e-12,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,D11,72,lev2,536628,1.58122,14.1987,10.9485,18.2957,1.76684,7.35491,1.30929,Asian-NH,1.9,3.112111512919915,9.287715918202544e-4,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,D66,183,lev2,536628,2.52088,46.4482,39.6577,54.16,3.60137,15.8923,2.05382,Asian-NH,2.9,7.370244086674835,8.515410598874951e-14,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,D68,40,lev2,536628,1.17857,8.64109,6.03136,12.1592,1.45291,6.17577,1.25366,Asian-NH,1.4,1.284681245097725,0.09945184736735191,No Difference
San Bernardino,2016-2018,Total,Black-NH,D99,80,lev2,536628,1.66675,17.7719,13.9,22.5311,2.0976,6.0429,1.21892,Asian-NH,2.9,4.834618733868095,6.670053166457635e-7,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,E01,226,lev2,536628,2.80144,42.9747,37.339,49.4013,2.97625,17.2429,2.0934,Asian-NH,2.5,7.071634686942762,7.65609797781508e-13,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,E02,22,lev2,536628,0.874053,4.12946,2.54465,6.59344,0.908708,4.12946,0.908708,Black-NH,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Black-NH,E03,113,lev2,536628,1.98091,19.9181,16.3295,24.2826,1.92207,4.01593,0.456009,White-NH,5,8.05000621357748,4.440892098500626e-16,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Black-NH,Z01,99,lev2,536628,1.85415,19.3731,15.6287,23.9352,2.01339,6.0292,1.25571,Asian-NH,3.2,5.6235102189337836,9.355784480469254e-9,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,A02,40,lev2,3330580,0.189894,1.32479,0.942299,1.87499,0.211989,1.2904,0.243302,White-NH,1,0.10656961565671902,0.4575652122346835,No Difference
San Bernardino,2016-2018,Total,Hisp,A06,73,lev2,3330580,0.256532,2.82974,2.18822,3.64497,0.34849,2.57571,0.307399,White-NH,1.1,0.5466621909363323,0.2923054171107281,No Difference
San Bernardino,2016-2018,Total,Hisp,A07,242,lev2,3330580,0.467077,13.2287,11.5353,15.1186,0.89355,13.2287,0.89355,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,A09,171,lev2,3330580,0.392626,4.20437,3.59781,4.95135,0.321516,2.44097,0.401293,White-NH,1.7,3.429359699055467,3.025035689010469e-4,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,A99,189,lev2,3330580,0.412773,9.82879,8.39492,11.4573,0.760397,6.44198,1.2843,Asian-NH,1.5,2.2691818221040014,0.011628635612481064,No Difference
San Bernardino,2016-2018,Total,Hisp,B01,31,lev2,3330580,0.167171,1.50641,0.996415,2.21607,0.287581,1.50641,0.287581,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B02,43,lev2,3330580,0.196886,2.10677,1.49182,2.91893,0.341192,2.10677,0.341192,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B03,133,lev2,3330580,0.346263,6.34764,5.25116,7.63209,0.585999,2.36123,0.298443,White-NH,2.7,6.0618817325451575,6.726906809362276e-10,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,B04,248,lev2,3330580,0.472832,11.9531,10.4308,13.6605,0.803085,11.9531,0.803085,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B05,242,lev2,3330580,0.467077,11.7945,10.2716,13.504,0.803799,7.27566,0.489948,White-NH,1.6,4.800376869829783,7.918366073944583e-7,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,B06,185,lev2,3330580,0.408382,9.20154,7.85618,10.7354,0.713518,9.20154,0.713518,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B07,267,lev2,3330580,0.49061,14.6078,12.8322,16.5786,0.935204,14.6078,0.935204,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B09,213,lev2,3330580,0.438198,9.53445,8.22408,11.0243,0.693236,9.53445,0.693236,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B10,106,lev2,3330580,0.309125,4.62036,3.73637,5.68474,0.475049,4.17051,0.401462,White-NH,1.1,0.723269565542563,0.23475714350814358,No Difference
San Bernardino,2016-2018,Total,Hisp,B11,70,lev2,3330580,0.251206,3.11951,2.38535,4.04092,0.3999,3.11951,0.3999,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B12,134,lev2,3330580,0.347563,7.71968,6.41971,9.22171,0.693879,6.32952,1.28418,Asian-NH,1.2,0.9523908604409772,0.17044939643795787,No Difference
San Bernardino,2016-2018,Total,Hisp,B13,101,lev2,3330580,0.301746,5.09747,4.0962,6.29299,0.538899,4.35468,0.389346,White-NH,1.2,1.1172586222683198,0.13194188094046666,No Difference
San Bernardino,2016-2018,Total,Hisp,B14,43,lev2,3330580,0.196886,2.61959,1.87559,3.57554,0.411695,2.61959,0.411695,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B15,89,lev2,3330580,0.283254,3.78052,2.985,4.75784,0.429987,3.78052,0.429987,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B16,161,lev2,3330580,0.380973,8.77173,7.40053,10.3413,0.72934,5.17658,1.10879,Asian-NH,1.7,2.708905933047255,0.0033752738031993523,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,B17,105,lev2,3330580,0.307663,4.65147,3.73476,5.75473,0.493487,4.65147,0.493487,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,B99,326,lev2,3330580,0.542113,15.054,13.356,16.9343,0.892139,13.186,1.80886,Asian-NH,1.1,0.9261737303878442,0.17717785107930084,No Difference
San Bernardino,2016-2018,Total,Hisp,C01,577,lev2,3330580,0.721221,31.5429,28.8938,34.3864,1.3810500000000001,23.5619,2.46497,Asian-NH,1.3,2.8246459076957757,0.0023666446060610635,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,C02,1324,lev2,3330580,1.09251,78.3382,74.0227,82.8526,2.23276,64.6311,4.03557,Asian-NH,1.2,2.9720163487454627,0.0014792546487842895,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,C03,677,lev2,3330580,0.781223,38.8109,35.816,42.0037,1.55848,35.2428,2.94946,Asian-NH,1.1,1.0696090274442058,0.1423976650197375,No Difference
San Bernardino,2016-2018,Total,Hisp,C04,141,lev2,3330580,0.356525,6.75182,5.6178,8.07379,0.605219,6.75182,0.605219,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,C05,300,lev2,3330580,0.520046,18.4234,16.3358,20.7156,1.097,11.4692,1.71789,Asian-NH,1.6,3.4118106268085873,3.226646426851554e-4,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,C99,400,lev2,3330580,0.600497,23.0581,20.7538,25.5624,1.20646,15.6324,2.00479,Asian-NH,1.5,3.1736285858830766,7.527310037455104e-4,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,D01,472,lev2,3330580,0.652307,24.8461,22.5374,27.3464,1.20653,15.9919,1.97991,Asian-NH,1.6,3.81882241165097,6.704512403621354e-5,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,D02,166,lev2,3330580,0.386843,7.81955,6.59709,9.22896,0.650222,6.16355,1.22099,Asian-NH,1.3,1.1971102734716865,0.11563178809144592,No Difference
San Bernardino,2016-2018,Total,Hisp,D04,126,lev2,3330580,0.337028,4.28061,3.54921,5.17018,0.390672,4.28061,0.390672,Hisp,1,0,0.5,Lowest
San Bernardino,2016-2018,Total,Hisp,D05,734,lev2,3330580,0.813446,49.5955,46.0418,53.3583,1.8466,32.0973,2.95571,Asian-NH,1.5,5.020812457206657,2.5726689223404264e-7,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,D06,233,lev2,3330580,0.458309,12.0845,10.483,13.8807,0.846096,8.68367,1.49875,Asian-NH,1.4,1.9759814601704022,0.024078438520480305,No Difference
San Bernardino,2016-2018,Total,Hisp,D09,177,lev2,3330580,0.399455,9.37836,7.96735,10.9861,0.749247,6.57918,1.27388,Asian-NH,1.4,1.8940457230118466,0.02910947057076152,No Difference
San Bernardino,2016-2018,Total,Hisp,D10,601,lev2,3330580,0.73606799999999994,31.2129,28.6347,33.9806,1.34359,17.6463,0.790836,White-NH,1.8,8.701804068686375,0,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,D11,583,lev2,3330580,0.724962,24.5588,22.4893,26.7993,1.07901,7.35491,1.30929,Asian-NH,3.3,10.140125324273255,0,Sig. Higher (p<.01)
San Bernardino,2016-2018,Total,Hisp,D12,119,lev2,3330580,0.327532,3.21554,2.64555,3.93524,0.305033,2.39168,0.352335,White-NH,1.3,1.7678215375408972,0.03854537157458404,No Difference
